Date,HomeTeam,AwayTeam,FTHG,Game_settled,FTAG,FTR,Season,HomeTeam_curpts,AwayTeam_curpts,HomeTeam_curpos,AwayTeam_curpos,Pos_diff,Pos_diff_abs,Pos_diff_bin,Pos_diff_std,Table_winner,HomeTeam_curpts_avg,AwayTeam_curpts_avg,Avg_pts_diff,Avg_pts_diff_bin,Avg_pts_diff_std,HomeTeam_avg_scored,AwayTeam_avg_scored,Avg_goals_scored_diff,Avg_goals_scored_diff_std,Avg_goals_scored_diff_bin,HomeTeam_ratio,AwayTeam_ratio,Draw_ratio_diff,Draw_ratio_diff_std,Home_Points,Away_Points,HomeForm,AwayForm,Form_diff,Form_diff_bin,Form_diff_std,Form_winner,B365H,B365D,B365A,Bet_diff,Bet_diff_bin,Bet_diff_std,Bet_winner,Index
1995-09-16 00:00:00,Sheffield Weds,Tottenham,1.0,1.0,3.0,A,9596,7,5,15,8,7,7,3,0.8355584328680083,0,1.4,1.0,0.3999999999999999,0,0.5632821973601473,1.33,1.33,0.0,-0.03122354041875277,0,0.17,0.33,-0.16,-1.0458747329028908,0,3,4.0,4.0,0.0,0,0.10826315991900289,1,,,,,,,0,9558
1995-09-17 00:00:00,Nott'm Forest,Everton,3.0,1.0,2.0,H,9596,7,7,9,7,2,2,1,0.23873098081943095,0,1.4,1.4,0.0,0,0.07121958817197266,1.67,1.33,0.33999999999999986,0.49132586658938926,1,0.67,0.17,0.5,3.324424884092194,3,0,3.0,6.0,-3.0,-1,-0.8021315939453395,0,,,,,,,0,9559
1995-09-23 00:00:00,Arsenal,Southampton,4.0,1.0,2.0,H,9596,12,5,4,18,-14,14,-5,-1.6711168657360167,1,2.0,0.83,1.17,1,1.5105027200473835,1.43,1.0,0.42999999999999994,0.6296477684444859,1,0.43,0.29,0.14,0.940625093003966,3,0,7.0,4.0,3.0,1,1.0186579137833451,1,,,,,,,0,9560
1995-09-23 00:00:00,Aston Villa,Nott'm Forest,1.0,0.0,1.0,D,9596,13,10,5,9,-4,4,-2,-0.4774619616388619,1,2.17,1.67,0.5,0,0.686297849657191,1.29,1.57,-0.28,-0.46155834619016417,-1,0.29,0.71,-0.42,-2.7675079153554996,1,1,7.0,5.0,2.0,1,0.7151929958285644,1,,,,,,,0,9561
1995-09-23 00:00:00,Blackburn,Coventry,5.0,1.0,1.0,H,9596,4,6,6,16,-10,10,-4,-1.1936549040971547,1,0.67,1.0,-0.32999999999999996,0,-0.3347320644082714,1.43,1.0,0.42999999999999994,0.6296477684444859,1,0.14,0.43,-0.29,-1.9066913241291952,3,0,1.0,2.0,-1.0,0,-0.1952017580357779,0,,,,,,,0,9562
1995-09-23 00:00:00,Liverpool,Bolton,5.0,1.0,2.0,H,9596,12,4,3,20,-17,17,-6,-2.0292133369651633,1,2.0,0.67,1.33,1,1.7073277637226536,1.86,1.14,0.7200000000000002,1.0753516744220195,2,0.0,0.14,-0.14,-0.913441411175767,3,0,6.0,1.0,5.0,2,1.6255877496929068,1,,,,,,,0,9563
1995-09-23 00:00:00,Man City,Middlesbrough,0.0,1.0,1.0,A,9596,1,9,17,13,4,4,2,0.4774619616388619,0,0.17,1.5,-1.33,-1,-1.5648885873787084,0.43,1.0,-0.5700000000000001,-0.9072622521676973,-1,0.14,0.43,-0.29,-1.9066913241291952,0,3,0.0,5.0,-5.0,-2,-1.4090614298549011,0,,,,,,,0,9564
1995-09-23 00:00:00,Sheffield Weds,Man United,0.0,0.0,0.0,D,9596,7,15,15,1,14,14,5,1.6711168657360167,0,1.17,2.5,-1.33,-1,-1.5648885873787084,1.14,2.0,-0.8600000000000001,-1.3529661581452304,-2,0.29,0.14,0.14999999999999997,1.0068417538675276,1,1,4.0,9.0,-5.0,-2,-1.4090614298549011,0,,,,,,,0,9565
1995-09-23 00:00:00,West Ham,Everton,2.0,1.0,1.0,H,9596,2,7,10,7,3,3,1,0.35809647122914645,0,0.33,1.17,-0.8399999999999999,-1,-0.9621118911231942,1.0,1.29,-0.29000000000000004,-0.476927446396286,-1,0.29,0.14,0.14999999999999997,1.0068417538675276,3,0,1.0,3.0,-2.0,-1,-0.49866667599055875,0,,,,,,,0,9566
1995-09-23 00:00:00,Wimbledon,Leeds,2.0,1.0,4.0,A,9596,10,10,14,12,2,2,1,0.23873098081943095,0,1.67,1.67,0.0,0,0.07121958817197266,1.71,1.71,0.0,-0.03122354041875277,0,0.14,0.14,0.0,0.013591840914099557,0,3,4.0,1.0,3.0,1,1.0186579137833451,1,,,,,,,0,9567
1995-09-24 00:00:00,Newcastle,Chelsea,2.0,1.0,0.0,H,9596,15,9,2,11,-9,9,-3,-1.0742894136874392,1,2.5,1.5,1.0,1,1.3013761111424094,2.0,1.14,0.8600000000000001,1.290519077307725,2,0.0,0.43,-0.43,-2.8337245762190615,3,0,6.0,7.0,-1.0,0,-0.1952017580357779,0,,,,,,,0,9568
